[2026-03-22 14:13:21] [DEBUG   ] discord.client: Dispatching event ready
[2026-03-22 14:13:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 4, 'op': 0, 'd': {'user_id': '138119027871449088', 'timestamp': 1774203214, 'member': {'user': {'username': 'iiiii5184', 'public_flags': 0, 'primary_guild': None, 'id': '138119027871449088', 'global_name': '.', 'display_name_styles': None, 'display_name': '.', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': {'sku_id': '1144057023726628945', 'expires_at': None, 'asset': 'a_9b7b74e72efe1bc5a6beddced3da3c0f'}, 'avatar': '469ed7d2895c1c5b9cff1eb9caa190b8'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-19T01:35:53.270000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1388962736083570889', 'guild_id': '1373836529390190602'}}
[2026-03-22 14:13:34] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-22 14:13:34] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-22 14:13:34] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-22 14:13:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 5, 'op': 0, 'd': {'user_id': '138119027871449088', 'timestamp': 1774203225, 'member': {'user': {'username': 'iiiii5184', 'public_flags': 0, 'primary_guild': None, 'id': '138119027871449088', 'global_name': '.', 'display_name_styles': None, 'display_name': '.', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': {'sku_id': '1144057023726628945', 'expires_at': None, 'asset': 'a_9b7b74e72efe1bc5a6beddced3da3c0f'}, 'avatar': '469ed7d2895c1c5b9cff1eb9caa190b8'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-19T01:35:53.270000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1388962736083570889', 'guild_id': '1373836529390190602'}}
[2026-03-22 14:13:45] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-22 14:13:45] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-22 14:13:45] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-22 14:13:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 6, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-22T18:13:47.498000+00:00', 'pinned': False, 'nonce': '1485340734457380864', 'mentions': [{'username': 'iiiii5184', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-19T01:35:53.270000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '138119027871449088', 'global_name': '.', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1144057023726628945', 'expires_at': None, 'asset': 'a_9b7b74e72efe1bc5a6beddced3da3c0f'}, 'avatar': '469ed7d2895c1c5b9cff1eb9caa190b8'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-19T01:35:53.270000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1485340734906433667', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!create_private "Blood on the Clocktower" "test" <@138119027871449088>', 'components': [], 'channel_type': 0, 'channel_id': '1388962736083570889', 'author': {'username': 'iiiii5184', 'public_flags': 0, 'primary_guild': None, 'id': '138119027871449088', 'global_name': '.', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1144057023726628945', 'expires_at': None, 'asset': 'a_9b7b74e72efe1bc5a6beddced3da3c0f'}, 'avatar': '469ed7d2895c1c5b9cff1eb9caa190b8'}, 'attachments': [], 'guild_id': '1373836529390190602'}}
[2026-03-22 14:13:47] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-22 14:13:47] [DEBUG   ] discord.client: Dispatching event message
[2026-03-22 14:13:47] [DEBUG   ] discord.client: Dispatching event command
[2026-03-22 14:13:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_CREATE', 's': 7, 'op': 0, 'd': {'version': 1774203228538, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 5, 'permission_overwrites': [{'type': 0, 'id': '1373836529390190602', 'deny': '1024', 'allow': '0'}, {'type': 1, 'id': '1484287977503850506', 'deny': '0', 'allow': '1024'}, {'type': 1, 'id': '138119027871449088', 'deny': '0', 'allow': '1024'}], 'parent_id': '1485339322184892518', 'nsfw': False, 'name': 'test', 'last_message_id': None, 'id': '1485340738849079348', 'guild_id': '1373836529390190602', 'flags': 0}}
[2026-03-22 14:13:48] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-22 14:13:48] [DEBUG   ] discord.client: Dispatching event guild_channel_create
[2026-03-22 14:13:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 8, 'op': 0, 'd': {'user_id': '1484287977503850506', 'target_id': '1485340738849079348', 'reason': 'Private channel created by iiiii5184', 'id': '1485340738849079349', 'changes': [{'new_value': 'test', 'key': 'name'}, {'new_value': 0, 'key': 'type'}, {'new_value': [{'type': 0, 'id': '1373836529390190602', 'deny': '1024', 'allow': '0'}, {'type': 1, 'id': '1484287977503850506', 'deny': '0', 'allow': '1024'}, {'type': 1, 'id': '138119027871449088', 'deny': '0', 'allow': '1024'}], 'key': 'permission_overwrites'}, {'new_value': False, 'key': 'nsfw'}, {'new_value': 0, 'key': 'rate_limit_per_user'}, {'new_value': 0, 'key': 'flags'}], 'action_type': 10, 'guild_id': '1373836529390190602'}}
[2026-03-22 14:13:48] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-22 14:13:48] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2026-03-22 14:13:48] [DEBUG   ] discord.http: POST https://discord.com/api/v10/guilds/1373836529390190602/channels with {"type":0,"name":"test","parent_id":1485339322184892518,"permission_overwrites":[{"allow":0,"deny":1024,"id":1373836529390190602,"type":0},{"allow":1024,"deny":0,"id":1484287977503850506,"type":1},{"allow":1024,"deny":0,"id":138119027871449088,"type":1}]} has returned 201
[2026-03-22 14:13:48] [DEBUG   ] discord.http: POST /guilds/{guild_id}/channels has found its initial rate limit bucket hash (be56019ae011689ff5baf218062aacf5).
[2026-03-22 14:13:48] [DEBUG   ] discord.http: POST https://discord.com/api/v10/guilds/1373836529390190602/channels has received {'id': '1485340738849079348', 'type': 0, 'last_message_id': None, 'flags': 0, 'guild_id': '1373836529390190602', 'name': 'test', 'parent_id': '1485339322184892518', 'rate_limit_per_user': 0, 'topic': None, 'position': 5, 'permission_overwrites': [{'id': '1373836529390190602', 'type': 0, 'allow': '0', 'deny': '1024'}, {'id': '1484287977503850506', 'type': 1, 'allow': '1024', 'deny': '0'}, {'id': '138119027871449088', 'type': 1, 'allow': '1024', 'deny': '0'}], 'nsfw': False}
[2026-03-22 14:13:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 9, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-22T18:13:48.663000+00:00', 'pinned': False, 'nonce': '5943237727297425379', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1484292417963167797', '1484296148427477053'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-19T20:48:09.356000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1485340739792801974', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '✅ Created <#1485340738849079348> under the **Blood on the Clocktower** category for: **.**', 'components': [], 'channel_type': 0, 'channel_id': '1388962736083570889', 'author': {'username': 'Mock', 'public_flags': 0, 'primary_guild': None, 'id': '1484287977503850506', 'global_name': None, 'display_name_styles': None, 'discriminator': '1889', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1373836529390190602'}}
[2026-03-22 14:13:48] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-22 14:13:48] [DEBUG   ] discord.client: Dispatching event message
[2026-03-22 14:13:48] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1388962736083570889/messages with {"content":"\u2705 Created <#1485340738849079348> under the **Blood on the Clocktower** category for: **.**","components":[],"nonce":"5943237727297425379","enforce_nonce":true,"tts":false} has returned 200
[2026-03-22 14:13:48] [DEBUG   ] discord.http: POST /channels/{channel_id}/messages has found its initial rate limit bucket hash (62df3a8bf3cb0dd93018dd80d06039f6).
[2026-03-22 14:13:48] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1388962736083570889/messages has received {'type': 0, 'content': '✅ Created <#1485340738849079348> under the **Blood on the Clocktower** category for: **.**', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-22T18:13:48.663000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1485340739792801974', 'channel_id': '1388962736083570889', 'author': {'id': '1484287977503850506', 'username': 'Mock', 'avatar': None, 'discriminator': '1889', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '5943237727297425379'}
[2026-03-22 14:13:48] [DEBUG   ] discord.client: Dispatching event command_completion
